word,pronunciation,translation,part_of_speech,country,level,audio_url
residue,/ˈɹɛzɪdjuː/,остаток,noun,both,C1,
resign,/ɹɪˈzaɪn/,подать в отставку,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/resign-1-uk.mp3
resignation,/ɹɛzɪɡˈneɪʃən/,отставка,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/resignation-us.mp3
resistance,/ɹɪˈzɪstəns/,сопротивление,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/resistance-us.mp3
resolution,/ˌɹɛzəˈluːʃ(ə)n/,разрешение,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/resolution-us.mp3
respective,/ɹɪˈspɛktɪv/,соответствующий,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/respective-us.mp3
respectively,/ɹɪˈspɛktɪvli/,соответственно,adverb,both,C1,
restoration,/ɹɛstəˈɹeɪʃən/,восстановление,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/restoration-us.mp3
restore,/ɹɪˈstɔː/,восстановить,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/restore-us.mp3
restraint,/ɹɪˈstɹeɪnt/,сдержанность,noun,both,C1,
restrict,/ɹɪˈstɹɪkt/,ограничивать,verb,both,B2,
restriction,/ɹɪˈstɹɪkʃən/,ограничение,noun,both,B2,
resume,/ɹəˈzjuːm/,резюме,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/resume-1-au.mp3
résumé,,резюме,noun,US,B2,
retail,/ˈɹiˌteɪl/,розничная торговля,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/retail-us.mp3
retirement,/ɹəˈtaɪə(ɹ).mənt/,выход на пенсию,noun,both,B2,
retreat,/ɹəˈtɹiːt/,отступление,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/retreat-1-us.mp3
retreat,/ɹəˈtɹiːt/,отступление,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/retreat-1-us.mp3
retrieve,/ɹiˈtɹiv/,забрать,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/retrieve-uk.mp3
revelation,/ɹɛvəˈleɪʃən/,откровение,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/revelation-us.mp3
revenge,/ɹɪˈvɛndʒ/,месть,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/revenge-us.mp3
revenue,/ˈɹɛvənjuː/,доход,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/revenue-us.mp3
reverse,/ɹɪˈvɜːs/,обеспечить регресс,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/reverse-us.mp3
reverse,/ɹɪˈvɜːs/,обеспечить регресс,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/reverse-us.mp3
reverse,/ɹɪˈvɜːs/,обеспечить регресс,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/reverse-us.mp3
revision,/riˈvɪ.ʒ(ə)n/,пересмотр,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/revision-au.mp3
revival,/ɹɪˈvaɪvəl/,возрождение,noun,both,C1,
revive,/ɹɪˈvaɪv/,оживить,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/revive-us.mp3
revolutionary,/-ˈljuː-/,революционный,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/revolutionary-us.mp3
rhetoric,,риторика,noun,both,C1,
ridiculous,/ɹiːˈdɪkjʊləs/,нелепый,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/ridiculous-us.mp3
rifle,/ˈɹaɪfəl/,винтовка,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/rifle-us.mp3
riot,/ˈɹaɪ.ət/,бунт,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/riot-uk.mp3
rip,/ɹɪp/,рвать,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/rip-au.mp3
risky,/ˈɹɪski/,рискованный,adjective,both,B2,
ritual,/ˈɹɪ.tʃu.əl/,ритуал,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/ritual-us.mp3
rival,/ˈɹaɪvəl/,соперник,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/rival-us.mp3
rival,/ˈɹaɪvəl/,соперник,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/rival-us.mp3
rob,/ɹɒb/,грабить,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/rob-us.mp3
robbery,/ˈɹɒbəɹi/,грабеж,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/robbery-us.mp3
robust,/ɹəʊˈbʌst/,крепкий,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/robust-uk.mp3
rock,/ɹɒk/,камень,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/rock-us.mp3
rocket,/ˈɹɒkɪt/,ракета,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/rocket-us.mp3
rod,/ɹɒd/,стержень,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/rod-us.mp3
romance,/ɹəˈmæns/,романтика,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/romance-us.mp3
rookie,/ˈɹʊki/,новобранец,noun,US,C1,https://api.dictionaryapi.dev/media/pronunciations/en/rookie-uk.mp3
rose,/ɹəʊz/,роза,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/rose-1-uk.mp3
roster,/ˈɹɒstə/,список,noun,US,C1,https://api.dictionaryapi.dev/media/pronunciations/en/roster-us.mp3
rotate,/ɹəʊˈteɪt/,вращать,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/rotate-us.mp3
rotation,/ɹoʊˈteɪʃən/,вращение,noun,both,C1,
saint,/sən(t)/,святой,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/saint-us.mp3
sake,/seɪk/,ради,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sake-1-us.mp3
sanction,/ˈsæŋkʃən/,санкция,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sanction-us.mp3
satisfaction,/sætɪsˈfækʃən/,удовлетворение,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/satisfaction-us.mp3
say,/seɪ/,сказать,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/say-us.mp3
scandal,/ˈskændəl/,скандал,noun,both,B2,
scare,/skɛə/,пугать,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/scare-us.mp3
scare,/skɛə/,пугать,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/scare-us.mp3
scattered,/ˈskætəd/,разбросанный,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/scattered-us.mp3
scenario,/səˈneːɹi.əʉ/,сценарий,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/scenario-us.mp3
scholar,/ˈskɒlə/,ученый,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/scholar-uk.mp3
scholarship,/ˈskɒləʃɪp/,стипендия,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/scholarship-au.mp3
scope,/ˈskoʊp/,объем,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/scope-us.mp3
scratch,/skɹætʃ/,царапать,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/scratch-us.mp3
scratch,/skɹætʃ/,царапать,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/scratch-us.mp3
screening,/ˈskɹiːnɪŋ/,скрининг,noun,both,B2,
screw,/skɹuː/,винт,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/screw-us.mp3
screw,/skɹuː/,винт,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/screw-us.mp3
scrutiny,/ˈskɹuː.tɪ.ni/,исследование,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/scrutiny-uk.mp3
seal,/siːl/,тюлень,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/seal-us.mp3
seal,/siːl/,тюлень,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/seal-us.mp3
secondly,/ˈsɛkəndli/,во-вторых,adverb,both,C1,
secular,/ˈsɛkjʊlə/,светский,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/secular-us.mp3
seeker,/ˈsiːkə/,искатель,noun,both,B2,
seemingly,/ˈsiːmɪŋli/,по-видимому,adverb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/seemingly-us.mp3
segment,,сегмент,noun,both,C1,
seize,/siːz/,захватывать,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/seize-us.mp3
seldom,/ˈsɛldəm/,редко,adverb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/seldom-us.mp3
selective,/səˈlɛktɪv/,избирательный,adjective,both,C1,
seminar,,семинар,noun,both,B2,
sensation,/sɛnˈseɪʃən/,ощущение,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sensation-us.mp3
sensitivity,/ˌsɛnsɪˈtɪvɪti/,чувствительность,noun,both,C1,
sentiment,/ˈsɛn.tɪ.mənt/,настроение,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sentiment-us.mp3
separation,/sɛpəˈɹeɪʃən/,разделение,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/separation-us.mp3
serial,/ˈsɪəɹiːəɫ/,сериал,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/serial-au.mp3
settlement,/ˈset.l.mənt/,урегулирование,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/settlement-us.mp3
settler,/ˈsɛt.lə/,поселенец,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/settler-uk.mp3
setup,/ˈsɛtˌʌp/,настраивать,noun,US,C1,
severely,,строго,adverb,both,B2,
sexuality,/sɛksjuˈælɪti/,сексуальность,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sexuality-au.mp3
sexy,/ˈsɛk.sɪ/,сексуальный,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/sexy-au.mp3
shaped,/ʃeɪpt/,сформированный,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/shaped-us.mp3
shareholder,,акционер,noun,both,C1,
shatter,/ˈʃæt.ə(ɹ)/,разбить,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/shatter-us.mp3
shed,,сбрасывать,verb,both,C1,
sheer,/ˈʃɪə/,явный,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sheer-au.mp3
shipping,/ˈʃɪpɪŋ/,перевозки,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/shipping-uk.mp3
shocking,/ˈʃɒkɪŋ/,шокирующий,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/shocking-us.mp3
shoot,/ʃuːt/,стрелять,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/shoot-uk.mp3
shore,,берег,noun,both,B2,
shortage,,нехватка,noun,both,B2,
shortly,/ʃɔːɹtli/,вскоре,adverb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/shortly-us.mp3
short-term,,короткий срок,adjective,US,B2,
shrink,/ˈʃɹɪŋk/,сокращать,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/shrink-au.mp3
shrug,/ʃɹʌɡ/,пожать плечами,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/shrug-us.mp3
sibling,/ˈsɪblɪŋ/,брат или сестра,noun,both,B2,
sidewalk,/ˈsaɪdwɔːk/,тротуар,noun,US,B2,https://api.dictionaryapi.dev/media/pronunciations/en/sidewalk-us.mp3
sigh,/saɪ/,вздох,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sigh-us.mp3
sigh,/saɪ/,вздох,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sigh-us.mp3
signature,/ˈsɪɡnətʃə/,подпись,noun,both,B2,
significance,/sɪɡˈnɪfɪkəns/,значение,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/significance-us.mp3
simulate,/-jə-/,моделировать,verb,both,C1,
simulation,/sɪmjʊleɪʃən/,моделирование,noun,both,C1,
simultaneously,/ˌsɪməlˈteɪnɪəsli/,одновременно,adverb,both,C1,
sin,/sɪn/,грех,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sin-1-us.mp3
situated,/ˈsɪt͡ʃueɪtɪd/,расположен,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/situated-us.mp3
skeptical,/ˈskeptɪkəl/,скептический,adjective,US,C1,
sketch,/skɛtʃ/,эскиз,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sketch-us.mp3
skilled,/skɪld/,опытный,adjective,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/skilled-us.mp3
slogan,/ˈsləʊ.ɡ(ə)n/,лозунг,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/slogan-us.mp3
slot,/slɒt/,слот,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/slot-us.mp3
smash,/smæʃ/,разгромить,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/smash-us.mp3
snap,/snæp/,щелчок,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/snap-au.mp3
soak,/səʊk/,впитывать,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/soak-au.mp3
soar,/sɔː/,парить,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/soar-us.mp3
so-called,/ˈsəʊˌkɔːld/,так называемый,adjective,both,B2,
socialist,/ˈsəʊʃəlɪst/,социалистический,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/socialist-us.mp3
sole,/səʊl/,подошва,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sole-us.mp3
solely,/ˈsəʊl.li/,исключительно,adverb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/solely-us.mp3
solidarity,,солидарность,noun,both,C1,
solo,/ˈsoʊ.loʊ/,соло,adjective,both,C1,
solo,/ˈsoʊ.loʊ/,соло,noun,both,C1,
somehow,/ˈsʌmhaʊ/,как-то,adverb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/somehow-us.mp3
sometime,/ˈsʌmˌtaɪm/,когда-нибудь,adverb,both,B2,
sophisticated,,сложный,adjective,both,B2,
sophomore,/ˈsɒfəmɔɹ/,второкурсник,noun,US,C1,
sound,/saʊnd/,звук,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sound-us.mp3
sovereignty,/ˈsɒv.ɹən.ti/,суверенитет,noun,both,C1,
spam,/ˈspæm/,спам,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spam-uk.mp3
span,/spæn/,охватывать,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/span-1-us.mp3
span,/spæn/,охватывать,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/span-1-us.mp3
spare,/ˈspɛə(ɹ)/,запасной,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spare-us.mp3
spare,/ˈspɛə(ɹ)/,запасной,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spare-us.mp3
spark,/spɑːk/,искра,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spark-us.mp3
specialize,/ˈspɛʃəˌlaɪz/,специализироваться,verb,both,B1,
specialized,,специализированный,adjective,both,C1,
specification,,спецификация,noun,both,C1,
specify,/ˈspɛsɪfaɪ/,указать,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/specify-uk.mp3
specimen,/ˈspɛsɪmɪn/,образец,noun,both,C1,
spectacle,/ˈspɛktəkl̩/,зрелище,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spectacle-uk.mp3
spectacular,/spɛkˈtæk.jʊ.lə/,зрелищный,adjective,both,B2,
spectator,/spɛkˈteɪtə/,зритель,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/spectator-us.mp3
spectrum,/ˈspektɹəm/,спектр,noun,both,C1,
speculate,,спекулировать,verb,both,B2,
speculation,/ˌspɛkjəˈleɪʃən/,спекуляция,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/speculation-us.mp3
spell,/spɛl/,заклинание,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spell-au.mp3
sphere,/sfɪə/,сфера,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/sphere-us.mp3
spice,/spaɪs/,специя,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/spice-us.mp3
spill,/spɪl/,разливать,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/spill-au.mp3
spin,/spɪn/,вращаться,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spin-au.mp3
spin,/spɪn/,вращаться,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spin-au.mp3
spine,/spaɪn/,позвоночник,noun,both,C1,
spite,/spaɪt/,злоба,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/spite-us.mp3
spoil,/spɔɪl/,портиться,verb,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/spoil-us.mp3
spokesman,,представитель,noun,both,B2,
spokesperson,,представитель,noun,both,B2,
spokeswoman,,пресс-секретарь,noun,both,B2,
sponsorship,,спонсорство,noun,both,B2,
spotlight,,прожектор,noun,both,C1,
spouse,/spaʊs/,супруг,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spouse-us.mp3
spy,/spaɪ/,шпион,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spy-us.mp3
spy,/spaɪ/,шпион,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/spy-us.mp3
squad,/ˈskwɒd/,отряд,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/squad-1-au.mp3
squeeze,/skwiːz/,сжимать,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/squeeze-us.mp3
stab,/stæb/,нанести удар,verb,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/stab-us.mp3
stability,/stəˈbɪlɪti/,стабильность,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/stability-us.mp3
stabilize,,стабилизировать,verb,both,C1,
stake,/steɪk/,ставка,noun,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/stake-us.mp3
stall,/stɔːl/,ларек,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/stall-uk.mp3
stance,/stæns/,позиция,noun,both,B2,https://api.dictionaryapi.dev/media/pronunciations/en/stance-au.mp3
standing,/ˈstændɪŋ/,стоя,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/standing-us.mp3
stark,/stɑːk/,резкий,adjective,both,C1,https://api.dictionaryapi.dev/media/pronunciations/en/stark-us.mp3
